시도명,시군구명,인허가일자,인허가취소일자,영업상태,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지우편번호,도로명전체주소,사업장명,위도,경도,지정일자,민원종류명,
서울특별시,마포구,20220819 ,,영업/정상,정상영업,,,,,,04184,서울특별시 마포구 만리재로10안길 9. 1층 (공덕동),케이원마트,37.5491705,126.960855,20220819 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220811 ,,영업/정상,정상영업,,,,,,04176,서울특별시 마포구 마포대로4길 12. 1층 (마포동),세븐일레븐 마포복사꽃점,37.5387401,126.946219,20220811 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220805 ,,영업/정상,정상영업,,,,,,04034,서울특별시 마포구 양화로11길 18. 1층 (서교동),씨유 마포서교점,37.5521088,126.915675,20220805 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220802 ,,영업/정상,정상영업,,,,,,04166,서울특별시 마포구 토정로37길 231. 1층 (용강동),씨유 마포대운점,37.5413971,126.945188,20220802 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220802 ,,영업/정상,정상영업,,,,,,04168,서울특별시 마포구 마포대로 지하 92. 공덕역 지하3층 (도화동),지에스(GS)25S공덕역점,37.5507258,126.958522,20220802 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220726 ,,영업/정상,정상영업,,,,,,04077,서울특별시 마포구 토정로 1659. 1층 101호 (하중동),씨유 마포서강해모로점,37.545767,126.929062,20220726 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220722 ,,영업/정상,정상영업,,,,,,04066,서울특별시 마포구 와우산로 94. 홍익대학교 제2기숙사 B층 117호 (상수동),이마트24R 홍대기숙사점,37.5494945,126.924812,20220722 ,제7조의3제3항에따른경우,
서울특별시,마포구,20220720 ,,영업/정상,정상영업,,,,,,04069,서울특별시 마포구 서강로 55. 서강쌍용예가 1층 103호 (창전동),지에스(GS)25광흥창역점,37.5482267,126.929746,20220720 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220720 ,,영업/정상,정상영업,,,,,,04147,서울특별시 마포구 백범로31길 21. 서울창업허브. 서울복지타운 (공덕동),이마트24 서울창업허브점,37.5466226,126.949851,20220720 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220712 ,,영업/정상,정상영업,,,,,,04016,서울특별시 마포구 희우정로15길 3. 1층 (망원동),우리마트,37.5536749,126.901938,20220712 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220707 ,,영업/정상,정상영업,,,,,,04201,서울특별시 마포구 마포대로 246. 상가동 비210.비211호 (아현동. 마포센트럴 아이파크),씨유아현아이파크점,37.5555337,126.958004,20220707 ,제7조의3제3항에따른경우,
서울특별시,마포구,20220706 ,,영업/정상,정상영업,,,,,,03929,서울특별시 마포구 성암로 179. 한샘상암사옥 1층 (상암동),(주)코리아세븐 상암한샘점,37.5760678,126.898608,20220706 ,제7조의3제3항에따른경우,
서울특별시,마포구,20220706 ,,영업/정상,정상영업,,,,,,04020,서울특별시 마포구 포은로 29. 신성빌딩 1층 (합정동),씨유 마포양화공원점,37.5503055,126.907913,20220706 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220630 ,,영업/정상,정상영업,,,,,,03909,서울특별시 마포구 매봉산로 45. KBS미디어센터 지하1층 일부호 (상암동),드림마트,37.5763934,126.890912,20220630 ,제7조의3제3항에따른경우,
서울특별시,마포구,20220622 ,,영업/정상,정상영업,,,,,,04143,서울특별시 마포구 마포대로 143. 마포공덕파크팰리스 Ⅱ 제지하층 제비108호 (공덕동),베이핑클럽 공덕,37.5473978,126.953028,20220622 ,제7조의3제3항에따른경우,
서울특별시,마포구,20220603 ,,영업/정상,정상영업,,,,,,03948,서울특별시 마포구 월드컵북로27길 41 (성산동),성산슈퍼,37.5661669,126.90778,20220603 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220603 ,,영업/정상,정상영업,,,,,,04103,서울특별시 마포구 고산길 85. 1층 일부호 (노고산동),(주)코리아세븐 노고산타운점,37.5548509,126.941515,20220603 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220603 ,,영업/정상,정상영업,,,,,232751117,04093,서울특별시 마포구 토정로 192. 진영빌딩 1층 (구수동),지에스(GS)25 서강자이점,37.5452078,126.932182,20220603 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220530 ,,영업/정상,정상영업,,,,,,03925,서울특별시 마포구 월드컵북로 400. 서울산업진흥원 102호 (상암동),지에스(GS)25상암SBA점,37.5803709,126.88979,20220530 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220526 ,,영업/정상,정상영업,,,,,,03972,서울특별시 마포구 월드컵북로20안길 1. 1층 101호 (성산동. 성산온세빌),세븐일레븐 성산행운점,37.5643965,126.914233,20220526 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220427 ,,영업/정상,정상영업,,,,,,04170,서울특별시 마포구 도화길 32. 삼성아파트 126호 127호 (도화동),씨유 마포삼성점,37.540034,126.95037,20220427 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220418 ,,영업/정상,정상영업,,,,,28779114,04130,서울특별시 마포구 마포대로 17314. 마포 센텀 슬로우스퀘어 지하1층 (아현동),아현식자재마트,37.5509007,126.953451,20220418 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220413 ,,영업/정상,정상영업,,,,,,04002,서울특별시 마포구 월드컵북로5나길 21. 1층 (서교동),이마트24 서교미래점,37.5575064,126.916008,20220413 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220414 ,,영업/정상,정상영업,,,,,,03968,서울특별시 마포구 성미산로 33. 1층 (성산동),지에스(GS)25 성산본점,37.5589275,126.911911,20220414 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220401 ,,영업/정상,정상영업,,,,,,04025,서울특별시 마포구 월드컵로1길 40. 1층 (합정동),지에스(GS)25 합정레인보우점,37.5493998,126.91072,20220401 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220325 ,,영업/정상,정상영업,,,,,,03988,서울특별시 마포구 연남로 31. 1층 (연남동),GS25 연남하늘채점,37.5623608,126.921581,20220325 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220316 ,,영업/정상,정상영업,,,,,,03912,서울특별시 마포구 월드컵북로 347. 상암메디컬빌딩 104호 (상암동),씨유 마포상암점,37.5763932,126.893339,20220316 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220310 ,,영업/정상,정상영업,,,,,222741741,04066,서울특별시 마포구 와우산로 94. 홍익대학교 홍문관 3층 (상수동),㈜영우,37.5525734,126.924861,20220310 ,제7조의3제3항에따른경우,
서울특별시,마포구,20220307 ,,영업/정상,정상영업,,,,,,03991,서울특별시 마포구 동교로23길 67. Y빌딩 1층 (연남동),씨유 연남Y빌딩점,37.5585754,126.918511,20220307 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220303 ,,영업/정상,정상영업,,,,,,04147,서울특별시 마포구 백범로31길 8. 단지내 상가 2동 115호 (공덕동. 공덕SK리더스뷰),씨유 공덕SK리더스뷰점,37.5451058,126.949236,20220303 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220303 ,,영업/정상,정상영업,,,,,,04036,서울특별시 마포구 양화로 45. 제물동 제지층 제비199호 (서교동. 메세나폴리스),㈜코리아세븐 마포메세나점,37.5489656,126.913477,20220303 ,제7조의3제3항에따른경우,
서울특별시,마포구,20220204 ,,영업/정상,정상영업,,,,,,03922,서울특별시 마포구 월드컵북로 434. 상암 IT Tower 107호 (상암동),지에스(GS)25 SH상암1호점,37.5813924,126.885617,20220204 ,제7조의3제3항에따른경우,
서울특별시,마포구,20220204 ,,영업/정상,정상영업,,,,,,03954,서울특별시 마포구 마포나루길 407. 씨스페이스 (망원동),주식회사 인더라인25 (망원2호점),37.5546098,126.89571,20220204 ,제7조의3제2항에따른경우,
서울특별시,마포구,20220107 ,,영업/정상,정상영업,,,,,,04209,서울특별시 마포구 만리재로 63. 블루마리오피스텔 101호 (신공덕동),지에스(GS)25 공덕블루마리점,37.5468156,126.957257,20220107 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211222 ,,영업/정상,정상영업,,,,,,03991,서울특별시 마포구 월드컵북로6길 3. 이노베이스 빌딩 1층 (연남동),지에스25연남SCG점,37.5592487,126.921316,20211222 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211220 ,,영업/정상,정상영업,,,,,,03930,서울특별시 마포구 성암로13길 60. 1층 102호 (상암동),캡틴,37.5755245,126.89774,20211220 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211216 ,,영업/정상,정상영업,,,,,,04068,서울특별시 마포구 와우산로 48. 로하스타워 지112호 (상수동),지에스25 상수역점,37.5485083,126.923281,20211216 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211214 ,,영업/정상,정상영업,,,,,,04049,서울특별시 마포구 독막로 71. 1층 일부 (상수동),순복권,37.5479312,126.921337,20211214 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211208 ,,영업/정상,정상영업,,,,,,04039,서울특별시 마포구 잔다리로6길 23 (서교동),롯데씨브이에스711 홍대잔다리점,37.5523369,126.920305,20211208 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211203 ,,영업/정상,정상영업,,,,,,04168,서울특별시 마포구 도화길 43. 나눔빌딩 101호 (도화동),지에스25(GS25) 도화삼보,37.5418193,126.950311,20211203 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211202 ,,영업/정상,정상영업,,,,,,04203,서울특별시 마포구 마포대로24안길 3. 지하1층. 지하2층 (아현동. 천중팰리스),주식회사 에이치피푸드,37.5539627,126.959581,20211202 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211201 ,,영업/정상,정상영업,,,,,,03984,서울특별시 마포구 성미산로32길 47. 1층 (연남동),씨유 연남파크점,37.5627684,126.922696,20211201 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211129 ,,영업/정상,정상영업,,,,,,03978,서울특별시 마포구 성미산로 91. 1층 (성산동),이마트24 마포성산,37.5612233,126.917601,20211129 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211125 ,,영업/정상,정상영업,,,,,,04073,서울특별시 마포구 독막로8길 27. 1층 (합정동),지에스25 합정당인점,37.5466407,126.917956,20211125 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211122 ,,영업/정상,정상영업,,,,,,04152,서울특별시 마포구 독막로 282. 대흥빌딩 1층 (대흥동),씨유 대흥청담점,37.5449999,126.944336,20211122 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211116 ,,영업/정상,정상영업,,,,,,04004,서울특별시 마포구 월드컵로10길 28. 동명빌딩 1층 (서교동),미니스톱 서교동명점,37.5548054,126.913298,20211116 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211116 ,,영업/정상,정상영업,,,,,,03941,서울특별시 마포구 월드컵북로 224. 1층 115~118호 (성산동),씨유 성산청화점,37.5697336,126.904513,20211116 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211111 ,,영업/정상,정상영업,,,,,,04167,서울특별시 마포구 마포대로 33. 지층 127호 (도화동. 마포 한화 오벨리스크),한화세탁,37.5399759,126.945463,20211111 ,제7조의3제3항에따른경우,
서울특별시,마포구,20211105 ,,영업/정상,정상영업,,,,,,04101,서울특별시 마포구 백범로1길 59 (노고산동),골든하우스,37.5555545,126.939792,20211105 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211101 ,,영업/정상,정상영업,,,,,,04005,서울특별시 마포구 마포나루길 435 (망원동),이마트24 한강망원지구,37.5546098,126.89571,20211101 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211101 ,,영업/정상,정상영업,,,,,,03938,서울특별시 마포구 월드컵로34길 13. 상암 월드시티 1층 101. 102호 (성산동),롯데씨브이에스711 상암월드시티점,37.565441,126.903534,20211101 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211101 ,,영업/정상,정상영업,,,,,15770711,04113,서울특별시 마포구 대흥로30길 14. 1층 (염리동),(주)코리아세븐 이대역점,37.5562142,126.946856,20211101 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211026 ,,영업/정상,정상영업,,,,,,03913,서울특별시 마포구 월드컵북로47길 8. 상가 101호 (상암동. 상암월드컵아파트 1단지),지에스25 상암1단지점,37.5750808,126.893365,20211026 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211025 ,,영업/정상,정상영업,,,,,,04046,서울특별시 마포구 양화로6길 18. 일호빌딩 비동 1층 일부 (합정동),지에스25합정프리미엄점,37.5488183,126.917763,20211025 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211018 ,,영업/정상,정상영업,,,,,,04068,서울특별시 마포구 독막로 101. BR엘리텔 B동 1층 (상수동),지에스25 홍대엘리트점,37.548092,126.924734,20211018 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211014 ,,영업/정상,정상영업,,,,,264893033,04024,서울특별시 마포구 월드컵로1길 14. 제지하1층 제비1141호 (합정동. 마포 한강 푸르지오),어벤져스리앤비,37.5495927,126.912197,20211014 ,제7조의3제3항에따른경우,
서울특별시,마포구,20211015 ,,영업/정상,정상영업,,,,,,03989,서울특별시 마포구 연남로 10. 1층 (연남동),씨유 연남PMK점,37.5606858,126.923353,20211015 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211014 ,,영업/정상,정상영업,,,,,,03990,서울특별시 마포구 월드컵북로6길 69. 1층 (연남동),지에스25 연남타운점,37.5596906,126.921725,20211014 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211006 ,,영업/정상,정상영업,,,,,,03938,서울특별시 마포구 모래내로3길 11. 상암 미르웰 한올림 오피스 101호 (성산동),미니스톱 상암미르웰점,37.5647093,126.904108,20211006 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211006 ,,영업/정상,정상영업,,,,,,03996,서울특별시 마포구 월드컵로20길 33. 1층 (서교동),세븐일레븐 마포보석점,37.5578528,126.910861,20211006 ,제7조의3제2항에따른경우,
서울특별시,마포구,20211001 ,,영업/정상,정상영업,,,,,,04088,서울특별시 마포구 독막로26길 10. 1층 (신수동),지에스25 마포독막로점,37.5468999,126.934978,20211001 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210930 ,,영업/정상,정상영업,,,,,,04195,서울특별시 마포구 백범로 199. 메트로디오빌빌딩 지1층 118호 (신공덕동),마녀주스 공덕점,37.5434128,126.952896,20210930 ,제7조의3제3항에따른경우,
서울특별시,마포구,20210927 ,,영업/정상,정상영업,,,,,23638139,04184,서울특별시 마포구 효창원로97길 12. 1층 (공덕동),믿음마트,37.549162,126.962965,20210927 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210914 ,,영업/정상,정상영업,,,,,,03938,서울특별시 마포구 모래내로1길 3. 103호 (성산동),이마트24 마포프라디움점,37.5643904,126.903918,20210914 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210824 ,,영업/정상,정상영업,,,,,,04116,서울특별시 마포구 신촌로34길 7. 1층 (아현동),씨유 아현시장점,37.5572518,126.929782,20210824 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210824 ,,영업/정상,정상영업,,,,,23260433,03964,서울특별시 마포구 망원로7길 19. 1층 (망원동),다나와 생활용품(망원점),37.5583857,126.905255,20210824 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210818 ,,영업/정상,정상영업,,,,,,04137,서울특별시 마포구 숭문길 41. 1층 (염리동),지에스25염리래미안점,37.5482954,126.945294,20210818 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210809 ,,영업/정상,정상영업,,,,,,03951,서울특별시 마포구 성암로 46. 1층 일부 (중동),구제천국,37.5696665,126.911582,20210809 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210806 ,,영업/정상,정상영업,,,,,231440492,03983,서울특별시 마포구 성미산로 158. 1층 101호 (연남동. 제이에스빌),지에스25 연남게스트점,37.5615164,126.919414,20210806 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210804 ,,영업/정상,정상영업,,,,,,04029,서울특별시 마포구 동교로16길 31. 라움빌딩 1층 (서교동),지에스25 서교라움점,37.5539975,126.915558,20210804 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210802 ,,영업/정상,정상영업,,,,,,04051,서울특별시 마포구 양화로 지하 188. 홍대입구역 B2층 R01호 (동교동),지에스25(GS25)S홍대입구역점,37.557527,126.924467,20210802 ,제7조의3제3항에따른경우,
서울특별시,마포구,20210729 ,,영업/정상,정상영업,,,,,23377871,04076,서울특별시 마포구 독막로20나길 22. B01. B02. B03. B04호 (상수동. 래미안밤섬리베뉴 1),대흥 할인마트,37.546327,126.92614,20210729 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210721 ,,영업/정상,정상영업,,,,,,04010,서울특별시 마포구 포은로 90. 1층 (망원동),씨유 망원포은로점,37.5550289,126.905308,20210721 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210716 ,,영업/정상,정상영업,,,,,,03995,서울특별시 마포구 월드컵북로2길 57. 1층 (동교동),지에스25 동교사랑점,37.557432,126.923339,20210716 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210624 ,,영업/정상,정상영업,,,,,,04050,서울특별시 마포구 양화로 지하 160. 홍대입구역 239108호 (동교동),지에스25 S홍대역사점,37.557527,126.924467,20210624 ,제7조의3제3항에따른경우,
서울특별시,마포구,20210614 ,,영업/정상,정상영업,,,,,,03997,서울특별시 마포구 잔다리로 125. 미송빌딩 1층 (서교동),구제조아,37.5520911,126.92042,20210614 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210611 ,,영업/정상,정상영업,,,,,,04036,서울특별시 마포구 양화로 45. 1층 118호 (서교동. 메세나폴리스),메세나서교공인중개사,37.5489656,126.913477,20210611 ,제7조의3제3항에따른경우,
서울특별시,마포구,20210527 ,,영업/정상,정상영업,,,,,,04002,서울특별시 마포구 동교로17길 55. 1층 (서교동),지에스25 서교호호점,37.5520121,126.90413,20210527 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210514 ,,영업/정상,정상영업,,,,,,03993,서울특별시 마포구 월드컵북로4길 72. 한양빌딩 1층 101호 (동교동),지에스25 연남한양점,37.5589233,126.922757,20210514 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210504 ,,영업/정상,정상영업,,,,,,04124,서울특별시 마포구 대흥로24길 24. A동 115~119호 (염리동),GS THE FRESH 마포염리점,37.5545681,126.947623,20210504 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210504 ,,영업/정상,정상영업,,,,,,04124,서울특별시 마포구 대흥로24길 24. B동 108호 (염리동),이마트24 마포프레스티지점,37.5545681,126.947623,20210504 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210504 ,,영업/정상,정상영업,,,,,,03975,서울특별시 마포구 성미산로19길 60. 1층 101호 (연남동. 만민하늘애),지에스25 연남스타점,37.5645,126.91797,20210504 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210428 ,,영업/정상,정상영업,,,,,,03980,서울특별시 마포구 동교로 281. 1층 (연남동),이마트24 마포연남점,37.5643294,126.926409,20210428 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210428 ,,영업/정상,정상영업,,,,,,04169,서울특별시 마포구 새창로 40. 2층 (도화동),이마트24 도화현대점,37.5412054,126.954027,20210428 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210420 ,,영업/정상,정상영업,,,,,,04071,서울특별시 마포구 성지길 36. 1층 (합정동),지에스(GS)25 합정성지길점,37.5471174,126.912959,20210420 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210414 ,,영업/정상,정상영업,,,,,23087441,03900,서울특별시 마포구 한강난지로 28. 난지캠핑장 (상암동),주식회사 에코캠프,37.570134,126.872564,20210414 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210414 ,,영업/정상,정상영업,,,,,,03929,서울특별시 마포구 성암로 189. 중소기업 DMC 타워 1층 105호 (상암동),씨유 마포DMC점,37.5740931,126.903585,20210414 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210406 ,,영업/정상,정상영업,,,,,,04194,서울특별시 마포구 백범로 205. 101동 지2층 B224호 (신공덕동. 펜트라우스),씨유 신공덕펜트라우스점,37.5433361,126.954004,20210406 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210402 ,,영업/정상,정상영업,,,,,,04049,서울특별시 마포구 와우산로 53. 1층 (상수동),GS25 상수로즈점,37.5492136,126.922838,20210402 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210330 ,,영업/정상,정상영업,,,,,,03949,서울특별시 마포구 월드컵북로 162 (성산동),한영,37.5668518,126.910517,20210330 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210326 ,,영업/정상,정상영업,,,,,,04177,서울특별시 마포구 마포대로4다길 41. 마포타워빌딩 B1층 3호 (마포동),마포타워 편의점,37.5351969,126.94397,20210326 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210317 ,,영업/정상,정상영업,,,,,,04182,서울특별시 마포구 새창로 52. 상가동 156. 157호 (도화동. 도화동현대아파트),씨유 마포도화센트럴점,37.5395096,126.954021,20210317 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210317 ,,영업/정상,정상영업,,,,,,04206,서울특별시 마포구 마포대로 204. 마포에스케이허브블루 105호 (아현동),지에스25 마포허브점,37.5519822,126.95652,20210317 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210222 ,,영업/정상,정상영업,,,,,,03957,서울특별시 마포구 망원로1길 28. 1층 (망원동),(주)코리아세븐 망원대림점,37.5576121,126.899773,20210222 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210219 ,,영업/정상,정상영업,,,,,,03946,서울특별시 마포구 성암로5길 46. 비102호 (중동),창성디앤아이,37.5682047,126.910278,20210219 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210203 ,,영업/정상,정상영업,,,,,,04112,서울특별시 마포구 대흥로24길 7. NK빌딩 1층 (대흥동),씨유 마포센트럴점,37.5544587,126.946424,20210203 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210125 ,,영업/정상,정상영업,,,,,,04209,서울특별시 마포구 만리재로 45. 2층 201호 (신공덕동),씨유 공덕센트럴점,37.5454665,126.955566,20210125 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210121 ,,영업/정상,정상영업,,,,,,04178,서울특별시 마포구 마포대로4다길 3. 1층 (마포동),세븐일레븐 마포황금점,37.5366701,126.944674,20210121 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210113 ,,영업/정상,정상영업,,,,,,04059,서울특별시 마포구 와우산로26길 919. 1층 (창전동),씨유 홍대으뜸점,37.5530236,126.927236,20210113 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210108 ,,영업/정상,정상영업,,,,,,04162,서울특별시 마포구 대흥로 14. VIP빌딩 1층 (용강동),지에스25 용강햇살점,37.5423182,126.937279,20210108 ,제7조의3제2항에따른경우,
서울특별시,마포구,20210104 ,,영업/정상,정상영업,,,,,,04074,서울특별시 마포구 와우산로3길 21. 1층 (상수동),씨유 상수팜팜점,37.5458572,126.921752,20210104 ,제7조의3제2항에따른경우,
서울특별시,마포구,20201230 ,,영업/정상,정상영업,,,,,,04064,서울특별시 마포구 서강로 97. 창전동삼성아파트 상가동 114호 (창전동),지에스25 창전삼성,37.551615,126.932507,20201230 ,제7조의3제2항에따른경우,
